TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-25,2026-06-25,FO,NSE,STO,108147,,JINDALSTEL,,2026-06-30,2026-06-30,970.00,PE,JINDALSTEL26JUN970PE,0.00,0.00,0.00,2.75,0.00,2.75,1059.50,0.30,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111935,,JINDALSTEL,,2026-08-25,2026-08-25,1400.00,CE,JINDALSTEL26AUG1400CE,0.00,0.00,0.00,36.90,0.00,36.90,1059.50,2.55,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111658,,JINDALSTEL,,2026-07-28,2026-07-28,1330.00,CE,JINDALSTEL26JUL1330CE,0.00,0.00,0.00,39.55,0.00,39.55,1059.50,1.05,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108268,,JINDALSTEL,,2026-06-30,2026-06-30,1370.00,CE,JINDALSTEL26JUN1370CE,0.00,0.00,0.00,0.20,0.25,0.20,1059.50,0.00,11875,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108256,,JINDALSTEL,,2026-06-30,2026-06-30,1290.00,CE,JINDALSTEL26JUN1290CE,0.00,0.00,0.00,0.25,0.25,0.25,1059.50,0.00,36875,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108206,,JINDALSTEL,,2026-06-30,2026-06-30,1250.00,CE,JINDALSTEL26JUN1250CE,0.20,0.30,0.10,0.20,0.10,0.20,1059.50,0.20,183750,-11250,40,31254781.25,37,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132465,,JINDALSTEL,,2026-06-30,2026-06-30,1220.00,CE,JINDALSTEL26JUN1220CE,0.30,0.45,0.15,0.25,0.15,0.45,1059.50,0.25,250625,-6250,16,12202406.25,15,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132449,,JINDALSTEL,,2026-06-30,2026-06-30,1060.00,CE,JINDALSTEL26JUN1060CE,30.00,31.15,10.80,11.80,11.55,34.60,1059.50,11.80,81250,3750,322,216708125.00,268,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108152,,JINDALSTEL,,2026-06-30,2026-06-30,1030.00,CE,JINDALSTEL26JUN1030CE,0.00,0.00,0.00,252.60,0.00,252.60,1059.50,36.90,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108403,,JINDALSTEL,,2026-07-28,2026-07-28,960.00,PE,JINDALSTEL26JUL960PE,0.00,0.00,0.00,5.35,5.35,5.35,1059.50,9.90,1250,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132506,,JINDALSTEL,,2026-06-30,2026-06-30,1400.00,PE,JINDALSTEL26JUN1400PE,0.00,0.00,0.00,261.35,261.35,261.35,1059.50,339.35,15625,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132500,,JINDALSTEL,,2026-06-30,2026-06-30,1340.00,PE,JINDALSTEL26JUN1340PE,0.00,0.00,0.00,226.90,0.00,226.90,1059.50,279.40,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132460,,JINDALSTEL,,2026-06-30,2026-06-30,1160.00,PE,JINDALSTEL26JUN1160PE,85.00,85.00,85.00,85.00,85.00,61.40,1059.50,99.85,62500,0,2,1556250.00,1,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132454,,JINDALSTEL,,2026-06-30,2026-06-30,1100.00,PE,JINDALSTEL26JUN1100PE,23.20,42.00,16.80,39.75,39.00,18.75,1059.50,39.75,115000,-23750,155,109213937.50,137,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111853,,JINDALSTEL,,2026-08-25,2026-08-25,1080.00,PE,JINDALSTEL26AUG1080PE,0.00,0.00,0.00,27.25,0.00,27.25,1059.50,67.25,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132501,,JINDALSTEL,,2026-06-30,2026-06-30,1360.00,CE,JINDALSTEL26JUN1360CE,0.00,0.00,0.00,0.55,0.55,0.55,1059.50,0.00,13750,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111646,,JINDALSTEL,,2026-07-28,2026-07-28,1210.00,PE,JINDALSTEL26JUL1210PE,0.00,0.00,0.00,61.95,0.00,61.95,1059.50,150.75,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108464,,JINDALSTEL,,2026-07-28,2026-07-28,1220.00,PE,JINDALSTEL26JUL1220PE,0.00,0.00,0.00,128.00,127.00,128.00,1059.50,159.65,36250,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111655,,JINDALSTEL,,2026-07-28,2026-07-28,1290.00,PE,JINDALSTEL26JUL1290PE,0.00,0.00,0.00,106.25,0.00,106.25,1059.50,224.90,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108602,,JINDALSTEL,,2026-07-28,2026-07-28,1380.00,PE,JINDALSTEL26JUL1380PE,0.00,0.00,0.00,152.90,0.00,152.90,1059.50,312.70,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111866,,JINDALSTEL,,2026-08-25,2026-08-25,1160.00,PE,JINDALSTEL26AUG1160PE,0.00,0.00,0.00,52.55,0.00,52.55,1059.50,118.20,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111928,,JINDALSTEL,,2026-08-25,2026-08-25,1320.00,PE,JINDALSTEL26AUG1320PE,0.00,0.00,0.00,136.45,0.00,136.45,1059.50,252.25,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132419,,JINDALSTEL,,2026-06-30,2026-06-30,920.00,PE,JINDALSTEL26JUN920PE,0.00,0.00,0.00,13.20,0.00,13.20,1059.50,0.00,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132417,,JINDALSTEL,,2026-06-30,2026-06-30,900.00,PE,JINDALSTEL26JUN900PE,0.00,0.00,0.00,10.35,0.00,10.35,1059.50,0.00,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111653,,JINDALSTEL,,2026-07-28,2026-07-28,1290.00,CE,JINDALSTEL26JUL1290CE,0.00,0.00,0.00,52.40,0.00,52.40,1059.50,2.05,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108415,,JINDALSTEL,,2026-07-28,2026-07-28,1040.00,CE,JINDALSTEL26JUL1040CE,0.00,0.00,0.00,254.60,0.00,254.60,1059.50,59.50,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108408,,JINDALSTEL,,2026-07-28,2026-07-28,1000.00,CE,JINDALSTEL26JUL1000CE,104.00,104.00,104.00,104.00,104.00,288.90,1059.50,84.80,625,625,1,690000.00,1,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132507,,JINDALSTEL,,2026-06-30,2026-06-30,1420.00,CE,JINDALSTEL26JUN1420CE,0.00,0.00,0.00,0.15,0.15,0.15,1059.50,0.00,13750,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132490,,JINDALSTEL,,2026-06-30,2026-06-30,1280.00,CE,JINDALSTEL26JUN1280CE,0.10,0.40,0.05,0.15,0.05,0.15,1059.50,0.15,41250,-5625,12,9601000.00,9,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108160,,JINDALSTEL,,2026-06-30,2026-06-30,1110.00,CE,JINDALSTEL26JUN1110CE,6.65,7.40,1.50,1.55,1.55,7.10,1059.50,1.55,85000,-25000,479,333315343.75,373,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111870,,JINDALSTEL,,2026-08-25,2026-08-25,1200.00,PE,JINDALSTEL26AUG1200PE,0.00,0.00,0.00,69.40,0.00,69.40,1059.50,148.50,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108151,,JINDALSTEL,,2026-06-30,2026-06-30,1010.00,PE,JINDALSTEL26JUN1010PE,0.00,0.00,0.00,5.15,0.00,5.15,1059.50,2.75,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108159,,JINDALSTEL,,2026-06-30,2026-06-30,1090.00,PE,JINDALSTEL26JUN1090PE,12.00,32.60,11.20,31.70,31.90,13.40,1059.50,31.70,38125,-3750,398,275926250.00,356,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132462,,JINDALSTEL,,2026-06-30,2026-06-30,1180.00,PE,JINDALSTEL26JUN1180PE,99.00,114.65,90.95,110.15,110.15,90.35,1059.50,119.60,73125,-12500,24,19250781.25,18,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132497,,JINDALSTEL,,2026-06-30,2026-06-30,1320.00,PE,JINDALSTEL26JUN1320PE,0.00,0.00,0.00,190.55,190.55,190.55,1059.50,259.40,15000,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108416,,JINDALSTEL,,2026-07-28,2026-07-28,1040.00,PE,JINDALSTEL26JUL1040PE,19.00,23.10,19.00,22.85,22.35,15.00,1059.50,22.85,14375,13750,37,24542312.50,28,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111640,,JINDALSTEL,,2026-07-28,2026-07-28,1150.00,PE,JINDALSTEL26JUL1150PE,74.95,90.85,70.80,90.20,90.85,68.95,1059.50,90.20,80000,23750,67,51331250.00,55,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111644,,JINDALSTEL,,2026-07-28,2026-07-28,1190.00,PE,JINDALSTEL26JUL1190PE,0.00,0.00,0.00,52.95,0.00,52.95,1059.50,133.40,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108409,,JINDALSTEL,,2026-07-28,2026-07-28,1000.00,PE,JINDALSTEL26JUL1000PE,8.00,11.75,7.65,11.35,11.40,7.95,1059.50,11.35,81875,22500,105,66285906.25,80,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132424,,JINDALSTEL,,2026-06-30,2026-06-30,980.00,CE,JINDALSTEL26JUN980CE,0.00,0.00,0.00,162.60,162.60,162.60,1059.50,80.90,1875,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108146,,JINDALSTEL,,2026-06-30,2026-06-30,970.00,CE,JINDALSTEL26JUN970CE,0.00,0.00,0.00,307.90,0.00,307.90,1059.50,90.60,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108423,,JINDALSTEL,,2026-07-28,2026-07-28,1100.00,PE,JINDALSTEL26JUL1100PE,42.00,54.10,39.00,53.00,53.00,38.55,1059.50,53.00,135000,50625,162,115992656.25,107,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111638,,JINDALSTEL,,2026-07-28,2026-07-28,1130.00,PE,JINDALSTEL26JUL1130PE,59.00,59.10,58.90,59.10,59.10,62.70,1059.50,85.95,3125,1875,4,2972500.00,4,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108460,,JINDALSTEL,,2026-07-28,2026-07-28,1180.00,PE,JINDALSTEL26JUL1180PE,0.00,0.00,0.00,92.35,92.00,92.35,1059.50,124.95,53750,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111652,,JINDALSTEL,,2026-07-28,2026-07-28,1270.00,PE,JINDALSTEL26JUL1270PE,0.00,0.00,0.00,93.95,0.00,93.95,1059.50,205.80,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111657,,JINDALSTEL,,2026-07-28,2026-07-28,1310.00,PE,JINDALSTEL26JUL1310PE,0.00,0.00,0.00,119.30,0.00,119.30,1059.50,244.15,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111857,,JINDALSTEL,,2026-08-25,2026-08-25,1120.00,PE,JINDALSTEL26AUG1120PE,0.00,0.00,0.00,38.50,0.00,38.50,1059.50,90.95,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132452,,JINDALSTEL,,2026-06-30,2026-06-30,1080.00,PE,JINDALSTEL26JUN1080PE,7.55,24.75,7.15,22.75,22.25,9.00,1059.50,22.75,75000,-38125,942,643444843.75,719,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132450,,JINDALSTEL,,2026-06-30,2026-06-30,1060.00,PE,JINDALSTEL26JUN1060PE,3.30,11.40,2.90,9.85,9.90,3.85,1059.50,9.85,33125,-13750,443,295225906.25,398,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132438,,JINDALSTEL,,2026-06-30,2026-06-30,1000.00,PE,JINDALSTEL26JUN1000PE,0.45,0.70,0.25,0.50,0.50,0.45,1059.50,0.50,26875,-6875,26,16256968.75,18,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111924,,JINDALSTEL,,2026-08-25,2026-08-25,1300.00,CE,JINDALSTEL26AUG1300CE,0.00,0.00,0.00,65.75,0.00,65.75,1059.50,7.80,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111869,,JINDALSTEL,,2026-08-25,2026-08-25,1200.00,CE,JINDALSTEL26AUG1200CE,0.00,0.00,0.00,110.00,0.00,110.00,1059.50,21.20,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111865,,JINDALSTEL,,2026-08-25,2026-08-25,1160.00,CE,JINDALSTEL26AUG1160CE,0.00,0.00,0.00,132.55,0.00,132.55,1059.50,30.45,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132499,,JINDALSTEL,,2026-06-30,2026-06-30,1340.00,CE,JINDALSTEL26JUN1340CE,0.00,0.00,0.00,0.20,0.20,0.20,1059.50,0.00,21875,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108170,,JINDALSTEL,,2026-06-30,2026-06-30,1170.00,CE,JINDALSTEL26JUN1170CE,1.05,1.05,0.45,0.50,0.45,1.10,1059.50,0.50,111250,-21875,102,74625468.75,63,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108163,,JINDALSTEL,,2026-06-30,2026-06-30,1130.00,PE,JINDALSTEL26JUN1130PE,42.20,69.55,42.20,69.05,69.55,42.20,1059.50,69.05,63125,-1250,16,11829843.75,16,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108156,,JINDALSTEL,,2026-06-30,2026-06-30,1070.00,CE,JINDALSTEL26JUN1070CE,22.50,28.15,6.90,7.55,7.20,26.95,1059.50,7.55,100000,74375,547,369983656.25,440,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132447,,JINDALSTEL,,2026-06-30,2026-06-30,1040.00,CE,JINDALSTEL26JUN1040CE,0.00,0.00,0.00,51.65,51.65,51.65,1059.50,29.80,4375,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111837,,JINDALSTEL,,2026-08-25,2026-08-25,1000.00,PE,JINDALSTEL26AUG1000PE,0.00,0.00,0.00,12.00,0.00,12.00,1059.50,31.65,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108466,,JINDALSTEL,,2026-07-28,2026-07-28,1240.00,PE,JINDALSTEL26JUL1240PE,160.00,160.00,160.00,160.00,160.00,73.20,1059.50,177.80,625,625,1,875000.00,1,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108401,,JINDALSTEL,,2026-07-28,2026-07-28,940.00,PE,JINDALSTEL26JUL940PE,0.00,0.00,0.00,4.15,4.15,4.15,1059.50,6.75,625,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108263,,JINDALSTEL,,2026-06-30,2026-06-30,1310.00,PE,JINDALSTEL26JUN1310PE,0.00,0.00,0.00,96.65,0.00,96.65,1059.50,249.40,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108165,,JINDALSTEL,,2026-06-30,2026-06-30,1150.00,PE,JINDALSTEL26JUN1150PE,65.00,65.85,60.00,61.70,61.70,61.55,1059.50,90.05,206250,-7500,32,24259000.00,19,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132421,,JINDALSTEL,,2026-06-30,2026-06-30,940.00,PE,JINDALSTEL26JUN940PE,0.00,0.00,0.00,0.40,0.40,0.40,1059.50,0.05,6875,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111619,,JINDALSTEL,,2026-07-28,2026-07-28,970.00,CE,JINDALSTEL26JUL970CE,0.00,0.00,0.00,266.90,0.00,266.90,1059.50,107.10,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108417,,JINDALSTEL,,2026-07-28,2026-07-28,1060.00,CE,JINDALSTEL26JUL1060CE,51.15,51.15,37.85,38.85,39.00,55.80,1059.50,38.85,18750,15000,31,21320093.75,26,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108461,,JINDALSTEL,,2026-07-28,2026-07-28,1200.00,CE,JINDALSTEL26JUL1200CE,7.60,8.00,4.40,4.50,4.45,7.60,1059.50,4.50,156875,38750,272,204927781.25,175,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108463,,JINDALSTEL,,2026-07-28,2026-07-28,1220.00,CE,JINDALSTEL26JUL1220CE,5.20,5.20,3.45,3.55,3.50,5.35,1059.50,3.55,28125,-4375,21,16061250.00,18,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111647,,JINDALSTEL,,2026-07-28,2026-07-28,1230.00,CE,JINDALSTEL26JUL1230CE,4.50,4.75,2.80,3.15,3.10,4.50,1059.50,3.15,28125,13750,68,52442125.00,47,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111909,,JINDALSTEL,,2026-08-25,2026-08-25,1280.00,CE,JINDALSTEL26AUG1280CE,0.00,0.00,0.00,73.25,0.00,73.25,1059.50,9.65,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111832,,JINDALSTEL,,2026-08-25,2026-08-25,960.00,CE,JINDALSTEL26AUG960CE,0.00,0.00,0.00,284.45,0.00,284.45,1059.50,129.90,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108595,,JINDALSTEL,,2026-07-28,2026-07-28,1380.00,CE,JINDALSTEL26JUL1380CE,0.00,0.00,0.00,58.20,0.00,58.20,1059.50,0.40,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108611,,JINDALSTEL,,2026-07-28,2026-07-28,1400.00,PE,JINDALSTEL26JUL1400PE,0.00,0.00,0.00,250.90,250.90,250.90,1059.50,332.45,3750,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132426,,JINDALSTEL,,2026-06-30,2026-06-30,1000.00,CE,JINDALSTEL26JUN1000CE,0.00,0.00,0.00,161.50,0.00,161.50,1059.50,62.05,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108154,,JINDALSTEL,,2026-06-30,2026-06-30,1050.00,CE,JINDALSTEL26JUN1050CE,0.00,0.00,0.00,234.95,0.00,234.95,1059.50,23.55,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108245,,JINDALSTEL,,2026-06-30,2026-06-30,1270.00,CE,JINDALSTEL26JUN1270CE,0.00,0.00,0.00,0.30,0.30,0.30,1059.50,0.00,32500,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132503,,JINDALSTEL,,2026-06-30,2026-06-30,1380.00,CE,JINDALSTEL26JUN1380CE,0.00,0.00,0.00,0.40,0.40,0.40,1059.50,0.00,5625,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132509,,JINDALSTEL,,2026-06-30,2026-06-30,1440.00,CE,JINDALSTEL26JUN1440CE,0.00,0.00,0.00,0.25,0.25,0.25,1059.50,0.00,27500,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108254,,JINDALSTEL,,2026-06-30,2026-06-30,1270.00,PE,JINDALSTEL26JUN1270PE,208.00,208.00,208.00,208.00,208.00,190.00,1059.50,208.00,10000,-625,1,923750.00,1,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108202,,JINDALSTEL,,2026-06-30,2026-06-30,1230.00,CE,JINDALSTEL26JUN1230CE,0.25,0.25,0.25,0.25,0.25,0.20,1059.50,0.25,111250,0,1,768906.25,1,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108396,,JINDALSTEL,,2026-07-28,2026-07-28,900.00,CE,JINDALSTEL26JUL900CE,0.00,0.00,0.00,380.70,0.00,380.70,1059.50,167.65,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108404,,JINDALSTEL,,2026-07-28,2026-07-28,980.00,CE,JINDALSTEL26JUL980CE,0.00,0.00,0.00,306.65,0.00,306.65,1059.50,99.40,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111633,,JINDALSTEL,,2026-07-28,2026-07-28,1090.00,CE,JINDALSTEL26JUL1090CE,37.00,40.00,24.35,24.85,25.00,40.40,1059.50,24.85,31250,20000,53,37243125.00,45,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108422,,JINDALSTEL,,2026-07-28,2026-07-28,1100.00,CE,JINDALSTEL26JUL1100CE,30.55,36.30,20.50,21.30,21.00,35.05,1059.50,21.30,248125,155625,483,340293656.25,300,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111639,,JINDALSTEL,,2026-07-28,2026-07-28,1150.00,CE,JINDALSTEL26JUL1150CE,17.25,17.35,9.15,9.45,9.30,17.25,1059.50,9.45,71250,3750,195,141778593.75,145,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108469,,JINDALSTEL,,2026-07-28,2026-07-28,1260.00,CE,JINDALSTEL26JUL1260CE,0.00,0.00,0.00,106.25,0.00,106.25,1059.50,3.40,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108150,,JINDALSTEL,,2026-06-30,2026-06-30,1010.00,CE,JINDALSTEL26JUN1010CE,0.00,0.00,0.00,270.70,0.00,270.70,1059.50,53.10,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111931,,JINDALSTEL,,2026-08-25,2026-08-25,1360.00,CE,JINDALSTEL26AUG1360CE,0.00,0.00,0.00,46.80,0.00,46.80,1059.50,4.05,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132423,,JINDALSTEL,,2026-06-30,2026-06-30,960.00,PE,JINDALSTEL26JUN960PE,0.00,0.00,0.00,0.10,0.10,0.10,1059.50,0.15,625,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132510,,JINDALSTEL,,2026-06-30,2026-06-30,1440.00,PE,JINDALSTEL26JUN1440PE,0.00,0.00,0.00,214.00,214.00,214.00,1059.50,379.30,9375,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111626,,JINDALSTEL,,2026-07-28,2026-07-28,1030.00,PE,JINDALSTEL26JUL1030PE,14.85,20.00,14.85,17.05,20.00,12.40,1059.50,17.05,16250,8125,17,11124843.75,17,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108470,,JINDALSTEL,,2026-07-28,2026-07-28,1260.00,PE,JINDALSTEL26JUL1260PE,175.00,175.00,175.00,175.00,175.00,82.65,1059.50,196.40,625,625,1,896875.00,1,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111835,,JINDALSTEL,,2026-08-25,2026-08-25,980.00,PE,JINDALSTEL26AUG980PE,0.00,0.00,0.00,9.45,0.00,9.45,1059.50,25.30,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111851,,JINDALSTEL,,2026-08-25,2026-08-25,1060.00,PE,JINDALSTEL26AUG1060PE,0.00,0.00,0.00,22.60,0.00,22.60,1059.50,56.85,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108487,,JINDALSTEL,,2026-07-28,2026-07-28,1280.00,PE,JINDALSTEL26JUL1280PE,0.00,0.00,0.00,130.60,130.60,130.60,1059.50,215.30,625,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111659,,JINDALSTEL,,2026-07-28,2026-07-28,1330.00,PE,JINDALSTEL26JUL1330PE,0.00,0.00,0.00,133.05,0.00,133.05,1059.50,263.60,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,111833,,JINDALSTEL,,2026-08-25,2026-08-25,960.00,PE,JINDALSTEL26AUG960PE,0.00,0.00,0.00,7.35,0.00,7.35,1059.50,19.85,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108492,,JINDALSTEL,,2026-07-28,2026-07-28,1320.00,CE,JINDALSTEL26JUL1320CE,0.00,0.00,0.00,79.45,0.00,79.45,1059.50,1.25,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108162,,JINDALSTEL,,2026-06-30,2026-06-30,1130.00,CE,JINDALSTEL26JUN1130CE,3.60,4.05,0.85,0.95,0.90,3.45,1059.50,0.95,159375,-15625,466,329598968.75,347,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132455,,JINDALSTEL,,2026-06-30,2026-06-30,1120.00,CE,JINDALSTEL26JUN1120CE,4.95,5.05,1.20,1.30,1.20,4.90,1059.50,1.30,755000,551875,1933,1355744125.00,860,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132420,,JINDALSTEL,,2026-06-30,2026-06-30,940.00,CE,JINDALSTEL26JUN940CE,0.00,0.00,0.00,206.55,0.00,206.55,1059.50,120.35,0,0,0,0.00,0,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,132457,,JINDALSTEL,,2026-06-30,2026-06-30,1140.00,CE,JINDALSTEL26JUN1140CE,2.20,2.60,0.30,0.65,0.60,2.65,1059.50,0.65,330625,-160000,920,656077687.50,563,F1,625,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,108494,,JINDALSTEL,,2026-07-28,2026-07-28,1340.00,CE,JINDALSTEL26JUL1340CE,0.00,0.00,0.00,71.80,0.00,71.80,1059.50,0.85,0,0,0,0.00,0,F1,625,,,,,
